problem,solver,settings,runtime,found,primal_residual,dual_residual,duality_gap
QAFIRO,cvxopt,low_accuracy,0.016932542001086404,True,7.105427357601002e-15,1.1370436510225114e-14,1.9204894695163293e-08
QAFIRO,cvxopt,mid_accuracy,0.012122431000534561,True,7.105427357601002e-15,1.1370436510225114e-14,1.9204894695163293e-08
QAFIRO,daqp,default,0.00027556299937714357,False,inf,inf,inf
QAFIRO,daqp,high_accuracy,0.00013273200056573842,False,inf,inf,inf
QAFIRO,daqp,low_accuracy,0.00011893400005646981,False,inf,inf,inf
QAFIRO,daqp,mid_accuracy,0.00017948700042325072,False,inf,inf,inf
QAFIRO,ecos,default,0.0012563130003400147,False,inf,inf,inf
QAFIRO,ecos,high_accuracy,0.0014403440000023693,False,inf,inf,inf
QAFIRO,ecos,low_accuracy,0.0013204280003265012,False,inf,inf,inf
QAFIRO,ecos,mid_accuracy,0.0012366219998511951,False,inf,inf,inf
QAFIRO,highs,default,0.001222725999468821,True,2.3592239273284576e-16,4.641026454040067e-06,0.0002185910880781759
QAFIRO,highs,high_accuracy,0.0012988280013814801,True,2.3592239273284576e-16,4.641026454040067e-06,0.0002185910880781759
QAFIRO,highs,low_accuracy,0.0016550720010855002,True,2.3592239273284576e-16,4.641026454040067e-06,0.0002185910880781759
QAFIRO,highs,mid_accuracy,0.0011278000001766486,True,2.3592239273284576e-16,4.641026454040067e-06,0.0002185910880781759
QAFIRO,osqp,default,0.0017146840000350494,True,0.0036428761710643465,0.008138049038907746,0.061635670988171576
QAFIRO,osqp,high_accuracy,0.001953228000274976,True,3.9455340383742765e-10,1.089421005360976e-10,1.5622546733063323e-09
QAFIRO,osqp,low_accuracy,0.0020591840002452955,True,2.823969638365842e-05,0.0001946802762849753,0.009443840054905284
QAFIRO,osqp,mid_accuracy,0.0016243930003838614,True,1.399518837085816e-07,1.9060902365254202e-07,2.0826132542950404e-06
QAFIRO,piqp,default,0.006710311999995611,False,inf,inf,inf
QAFIRO,piqp,high_accuracy,0.0066828250000980916,False,inf,inf,inf
QAFIRO,piqp,low_accuracy,0.00038146399856486823,True,1.9273471707492718e-13,4.983426367981312e-05,9.095332491460396e-05
QAFIRO,piqp,mid_accuracy,0.0005928680002398323,True,2.6645352591003757e-15,4.983468757475743e-07,9.536800683905775e-07
QAFIRO,proxqp,default,0.0009958860009646742,True,7.547020989484926e-07,6.253355130468843e-10,3.4875670292064596e-06
QAFIRO,proxqp,high_accuracy,0.0008641809999971883,True,4.048814851686472e-10,3.2862601528904634e-14,2.1708442648708372e-10
QAFIRO,proxqp,low_accuracy,0.0006422549995477311,True,5.501295171191689e-05,1.818372819852913e-07,0.0003631220391685248
QAFIRO,proxqp,mid_accuracy,0.00075462799941306,True,1.0400471126037849e-08,7.44915240602495e-12,4.911761595548222e-08
QAFIRO,qpalm,default,0.001636818999031675,True,0.001875509336462966,2.8148813506958754e-07,0.00915043190160096
QAFIRO,qpalm,high_accuracy,0.0016486759996041656,True,2.0154538557043451e-10,6.452249319951101e-11,2.1782472663405857e-09
QAFIRO,qpalm,low_accuracy,0.0019241350000811508,True,0.00012996694806377833,1.006153493854356e-08,0.0006238235469864791
QAFIRO,qpalm,mid_accuracy,0.0022814630010543624,True,6.167080846168624e-07,6.353341723883301e-11,2.966188610616878e-06
QAFIRO,qpoases,default,0.0005146309995325282,False,inf,inf,inf
QAFIRO,qpoases,high_accuracy,0.0004569709999486804,False,inf,inf,inf
QAFIRO,qpoases,low_accuracy,0.0010008070003095781,False,inf,inf,inf
QAFIRO,qpoases,mid_accuracy,0.00055698200048937,True,127809379113.47981,0.7772799999156714,1.5260316628629633e-05
QAFIRO,quadprog,default,0.0003482119991531363,True,5.027998826978575e-05,1.4264518455320285e-09,4.9878349401972937e-05
QAFIRO,quadprog,high_accuracy,0.0003970500001742039,True,5.027998826978575e-05,1.4264518455320285e-09,4.9878349401972937e-05
QAFIRO,quadprog,low_accuracy,0.00048071399942273274,True,5.027998826978575e-05,1.4264518455320285e-09,4.9878349401972937e-05
QAFIRO,quadprog,mid_accuracy,0.0004166210001130821,True,5.027998826978575e-05,1.4264518455320285e-09,4.9878349401972937e-05
QAFIRO,scs,default,0.0023180309999588644,True,4.210712485954246e-06,7.177915797740297e-06,0.00036583969242911217
QAFIRO,scs,high_accuracy,0.24441750400001183,False,inf,inf,inf
QAFIRO,scs,low_accuracy,0.0023153670008468907,True,1.1650923825410099e-05,6.179829062930954e-05,0.0004656610386574759
QAFIRO,scs,mid_accuracy,0.002485281000190298,True,8.776704135682323e-08,1.6729328700115786e-08,1.1150148900057526e-10
QBANDM,clarabel,default,0.015668715999709093,True,6.79893703937038e-09,3.410746762023254e-06,2.8636728529818356e-05
QBANDM,clarabel,high_accuracy,0.01913563299967791,True,1.5785844751980278e-12,4.684351635965384e-11,7.8580342233181e-10
QBANDM,clarabel,low_accuracy,0.014440961998843704,True,4.050436613932841e-08,2.034895325763036e-05,0.00017012955504469573
QBANDM,clarabel,mid_accuracy,0.018478291000064928,True,7.160153241444305e-11,4.350855965389232e-09,6.982736522331834e-08
QBANDM,cvxopt,default,0.23018586999933177,False,inf,inf,inf
QBANDM,cvxopt,high_accuracy,0.28015018299993244,False,inf,inf,inf
QBANDM,cvxopt,low_accuracy,0.25699520299895084,False,inf,inf,inf
QBANDM,cvxopt,mid_accuracy,0.2704927630002203,False,inf,inf,inf
QBANDM,daqp,default,0.0010222479995718459,False,inf,inf,inf
QBANDM,daqp,high_accuracy,0.0005438810003397521,False,inf,inf,inf
QBANDM,daqp,low_accuracy,0.0005960799990134547,False,inf,inf,inf
QBANDM,daqp,mid_accuracy,0.0005980519999866374,False,inf,inf,inf
QBANDM,ecos,default,0.03508199799944123,False,inf,inf,inf
QBANDM,ecos,high_accuracy,0.041756065998924896,False,inf,inf,inf
QBANDM,ecos,low_accuracy,0.027976073999525397,False,inf,inf,inf
QBANDM,ecos,mid_accuracy,0.03928769000049215,False,inf,inf,inf
QBANDM,highs,default,0.034562656001071446,False,inf,inf,inf
QBANDM,highs,high_accuracy,0.02189598099903378,False,inf,inf,inf
QBANDM,highs,low_accuracy,0.023254615000041667,False,inf,inf,inf
QBANDM,highs,mid_accuracy,0.031161373999566422,False,inf,inf,inf
QBANDM,osqp,default,0.01194397399922309,True,0.1829208313908845,0.2165824924026843,158.72329019445897
QBANDM,osqp,high_accuracy,0.12043042000004789,False,inf,inf,inf
QBANDM,osqp,low_accuracy,0.10871832500015444,False,inf,inf,inf
QBANDM,osqp,mid_accuracy,0.11024630800056912,False,inf,inf,inf
QBANDM,piqp,default,0.07180384000093909,True,1.7053025658242404e-13,1.0800207456756788e-08,1.4937540981918573e-08
QBANDM,piqp,high_accuracy,0.09474248100013938,True,3.6570746431152656e-13,1.0806289803062271e-10,2.0372681319713593e-10
QBANDM,piqp,low_accuracy,0.08361672399951203,True,9.689431090075152e-11,4.902178413283514e-05,8.647158392705023e-05
QBANDM,piqp,mid_accuracy,0.0881519569993543,True,1.7053025658242404e-13,1.0800207456756788e-08,1.4937540981918573e-08
QBANDM,proxqp,default,0.7586652429999958,True,1.668356359394057e-10,1.729756693436002e-08,2.0001607481390238e-08
QBANDM,proxqp,high_accuracy,0.8485032400003547,True,4.328295640391568e-12,3.232969447708456e-13,2.473825588822365e-10
QBANDM,proxqp,low_accuracy,0.7772344469995005,True,1.1499649487564577e-05,2.1603618810539515e-08,0.00012054662511218339
QBANDM,proxqp,mid_accuracy,0.7805693370009976,True,1.668356359394057e-10,1.729756693436002e-08,2.0001607481390238e-08
QBANDM,qpalm,default,0.07470766299957177,True,0.03845898170369144,0.005925447902094927,0.04019304609391838
QBANDM,qpalm,high_accuracy,0.09146187199985434,True,7.583165343022867e-10,4.263256414560601e-12,7.930793799459934e-10
QBANDM,qpalm,low_accuracy,0.10354420299881895,True,0.0008890952655333231,3.909273608763501e-06,0.00027123939798912033
QBANDM,qpalm,mid_accuracy,0.09422823500062805,True,2.742860634270685e-07,1.9407977846804707e-10,4.6110653784126043e-07
QBANDM,qpoases,default,0.04718158099967695,False,inf,inf,inf
QBANDM,qpoases,high_accuracy,0.0321926849992451,False,inf,inf,inf
QBANDM,qpoases,low_accuracy,0.21093410399953427,False,inf,inf,inf
QBANDM,qpoases,mid_accuracy,0.022404090999771142,False,inf,inf,inf
QBANDM,quadprog,default,2.8322897580001154,False,inf,inf,inf
QBANDM,quadprog,high_accuracy,2.80447913900025,False,inf,inf,inf
QBANDM,quadprog,low_accuracy,2.772258167999098,False,inf,inf,inf
QBANDM,quadprog,mid_accuracy,2.808093502000702,False,inf,inf,inf
QBANDM,scs,default,0.09481131299980916,True,0.06715733492259855,0.01343746238863688,1.4909179725582362
QBANDM,scs,high_accuracy,10.894474026999887,False,inf,inf,inf
QBANDM,scs,low_accuracy,1.432231523000155,True,0.0002805870659275346,0.0003656143671013634,0.0008392776144319214
QBANDM,scs,mid_accuracy,10.263893939998525,False,inf,inf,inf
QBEACONF,clarabel,default,0.01414202400155773,True,9.246286831923535e-11,4.4382285798861935e-06,0.0001316718989983201
QBEACONF,clarabel,high_accuracy,0.018299679999472573,True,2.0767511158764687e-10,1.1332135986294093e-10,2.3283064365386963e-10
QBEACONF,clarabel,low_accuracy,0.013790749999316176,True,9.246286831923535e-11,4.4382285798861935e-06,0.0001316718989983201
QBEACONF,clarabel,mid_accuracy,0.013701059000595706,True,8.524015069189878e-11,1.294112905725342e-08,2.441229298710823e-07
QBEACONF,cvxopt,default,0.18456503599918506,False,inf,inf,inf
QBEACONF,cvxopt,high_accuracy,0.19726610999896366,False,inf,inf,inf
QBEACONF,cvxopt,low_accuracy,0.24213848399995186,False,inf,inf,inf
QBEACONF,cvxopt,mid_accuracy,0.19505159499931324,False,inf,inf,inf
QBEACONF,daqp,default,0.0005665600001520943,False,inf,inf,inf
QBEACONF,daqp,high_accuracy,0.0003506070006551454,False,inf,inf,inf
QBEACONF,daqp,low_accuracy,0.00028327400104899425,False,inf,inf,inf
QBEACONF,daqp,mid_accuracy,0.00031814400063012727,False,inf,inf,inf
QBEACONF,ecos,default,0.012984277998839389,False,inf,inf,inf
QBEACONF,ecos,high_accuracy,0.012926916000651545,False,inf,inf,inf
QBEACONF,ecos,low_accuracy,0.012934218999362201,False,inf,inf,inf
QBEACONF,ecos,mid_accuracy,0.01297342399993795,False,inf,inf,inf
QBEACONF,highs,default,0.007892851999713457,True,2.5156765559586347e-11,0.029143436700017844,3.265617444412783
QBEACONF,highs,high_accuracy,0.007797154999934719,True,2.5156765559586347e-11,0.029143436700017844,3.265617444412783
QBEACONF,highs,low_accuracy,0.00764563799930329,True,2.5156765559586347e-11,0.029143436700017844,3.265617444412783
QBEACONF,highs,mid_accuracy,0.007789979999870411,True,2.5156765559586347e-11,0.029143436700017844,3.265617444412783
QBEACONF,osqp,default,0.019255462000728585,True,0.5150445532179639,0.09240357518220509,50.525426849431824
QBEACONF,osqp,high_accuracy,0.0813451409994741,False,inf,inf,inf
QBEACONF,osqp,low_accuracy,0.06985360799990303,True,0.00045063647258616326,0.0005274400839920199,0.055044473498128355
QBEACONF,osqp,mid_accuracy,0.08323167399976228,False,inf,inf,inf
QBEACONF,piqp,default,0.18364837800072564,False,inf,inf,inf
QBEACONF,piqp,high_accuracy,0.18497556799957238,False,inf,inf,inf
QBEACONF,piqp,low_accuracy,0.1848235220004426,False,inf,inf,inf
QBEACONF,piqp,mid_accuracy,0.18407030399976065,False,inf,inf,inf
QBEACONF,proxqp,default,0.13807462600016152,True,1.3717049039498645e-07,2.1238655278921215e-10,0.00012772553600370884
QBEACONF,proxqp,high_accuracy,0.17680771099912818,True,3.3651303965598345e-11,1.2612133559741778e-13,1.7462298274040222e-10
QBEACONF,proxqp,low_accuracy,0.1673756020009023,True,2.710883920792771e-05,2.518785180427585e-10,0.00018676783656701446
QBEACONF,proxqp,mid_accuracy,0.17656548600098176,True,6.211308782004526e-10,2.2737367544323206e-13,7.865601219236851e-07
QBEACONF,qpalm,default,0.013336107000213815,True,0.20038198755163186,0.008713713144714696,8.222011601086706
QBEACONF,qpalm,high_accuracy,0.02083725900047284,True,1.18568031304513e-10,1.609862243512339e-11,6.693881005048752e-09
QBEACONF,qpalm,low_accuracy,0.018391629000689136,True,6.662546386982762e-05,5.902882849184721e-09,0.00012128299567848444
QBEACONF,qpalm,mid_accuracy,0.017418587998690782,True,2.4329319044869868e-08,1.573532237209421e-11,2.235756255686283e-06
QBEACONF,qpoases,default,0.03230575899942778,False,inf,inf,inf
QBEACONF,qpoases,high_accuracy,0.022528309000335867,False,inf,inf,inf
QBEACONF,qpoases,low_accuracy,0.41868376599995827,False,inf,inf,inf
QBEACONF,qpoases,mid_accuracy,0.013450381000438938,False,inf,inf,inf
QBEACONF,quadprog,default,0.19405457899847534,False,inf,inf,inf
QBEACONF,quadprog,high_accuracy,0.2047769500004506,False,inf,inf,inf
QBEACONF,quadprog,low_accuracy,0.1994532930002606,False,inf,inf,inf
QBEACONF,quadprog,mid_accuracy,0.19451216900051804,False,inf,inf,inf
QBEACONF,scs,default,0.01496168499943451,True,0.029476192654251776,0.02195105081836067,8.30038620281266
QBEACONF,scs,high_accuracy,0.8596928379993187,True,1.3223950872526896e-10,1.2135810416436004e-10,4.0745362639427185e-10
QBEACONF,scs,low_accuracy,0.09583348100022704,True,1.79342418613701e-05,0.0005278909181383311,0.0007428528624586761
QBEACONF,scs,mid_accuracy,0.26134113499938394,True,1.7599855911711364e-10,1.8449499705752714e-09,8.521019481122494e-07
QBORE3D,clarabel,default,0.013824177000060445,True,2.451358844036079e-11,3.201868770754215e-06,0.0003593220890252269
QBORE3D,clarabel,high_accuracy,0.015029735999632976,True,2.7284841053187847e-12,1.862645149230957e-09,1.6998455976136029e-09
QBORE3D,clarabel,low_accuracy,0.01373950800007151,True,2.451358844036079e-11,3.201868770754215e-06,0.0003593220890252269
QBORE3D,clarabel,mid_accuracy,0.015014459000667557,True,2.7284841053187847e-12,3.322348615448189e-08,8.70443727762904e-06
QBORE3D,cvxopt,default,0.015916694999759784,False,inf,inf,inf
QBORE3D,cvxopt,high_accuracy,0.017033083000569604,False,inf,inf,inf
QBORE3D,cvxopt,low_accuracy,0.017012267000609427,False,inf,inf,inf
QBORE3D,cvxopt,mid_accuracy,0.0169753860009223,False,inf,inf,inf
QBORE3D,daqp,default,0.0008436709995294223,False,inf,inf,inf
QBORE3D,daqp,high_accuracy,0.00040264699964609463,False,inf,inf,inf
QBORE3D,daqp,low_accuracy,0.00042571899939503055,False,inf,inf,inf
QBORE3D,daqp,mid_accuracy,0.0005250140002317494,False,inf,inf,inf
QBORE3D,ecos,default,0.016304834998663864,False,inf,inf,inf
QBORE3D,ecos,high_accuracy,0.016078781000032905,False,inf,inf,inf
QBORE3D,ecos,low_accuracy,0.0162398430002213,False,inf,inf,inf
QBORE3D,ecos,mid_accuracy,0.016655010000249604,False,inf,inf,inf
QBORE3D,highs,default,0.011812142000053427,True,3.637978807091713e-12,0.0008435777863231905,22.667828707056287
QBORE3D,highs,high_accuracy,0.009572123999532778,True,3.637978807091713e-12,0.0008435777863231905,22.667828707056287
QBORE3D,highs,low_accuracy,0.00961368299977039,True,3.637978807091713e-12,0.0008435777863231905,22.667828707056287
QBORE3D,highs,mid_accuracy,0.011246075000599376,True,3.637978807091713e-12,0.0008435777863231905,22.667828707056287
QBORE3D,osqp,default,0.020173098000668688,True,7800.325540990476,10.506142387962631,100963046.6583555
QBORE3D,osqp,high_accuracy,0.06613128599929041,False,inf,inf,inf
QBORE3D,osqp,low_accuracy,0.06602798899984919,False,inf,inf,inf
QBORE3D,osqp,mid_accuracy,0.06626720399981423,False,inf,inf,inf
QBORE3D,piqp,default,0.25860739900053886,False,inf,inf,inf
QBORE3D,piqp,high_accuracy,0.24254394700074045,False,inf,inf,inf
QBORE3D,piqp,low_accuracy,0.2647153320012876,False,inf,inf,inf
QBORE3D,piqp,mid_accuracy,0.24162769399845274,False,inf,inf,inf
QBORE3D,proxqp,default,0.3525306779993116,True,1.288314706471283e-06,6.35243395663565e-08,0.0006305626939138165
QBORE3D,proxqp,high_accuracy,0.3973179650001839,True,3.637978807091713e-12,5.684341886080802e-14,3.046807250939336e-10
QBORE3D,proxqp,low_accuracy,0.3828648489998159,True,1.288314706471283e-06,6.35243395663565e-08,0.0006305626939138165
QBORE3D,proxqp,mid_accuracy,0.3812570690006396,True,1.1641532182693481e-09,4.4281023292569444e-11,4.55496774520725e-07
QBORE3D,qpalm,default,0.012099116000172216,True,0.5812894684889464,0.013339743900965829,257.8937912312003
QBORE3D,qpalm,high_accuracy,1.2142445750014303,False,inf,inf,inf
QBORE3D,qpalm,low_accuracy,0.025058561001060298,True,5.582603444054257e-05,1.370300311718739e-08,0.001504293246457531
QBORE3D,qpalm,mid_accuracy,0.02903920099925017,True,1.728824182889215e-09,4.445155354915187e-10,1.0382678797180514e-05
QBORE3D,qpoases,default,0.007957678000821033,False,inf,inf,inf
QBORE3D,qpoases,high_accuracy,0.005056385998614132,False,inf,inf,inf
QBORE3D,qpoases,low_accuracy,0.1346511420015304,False,inf,inf,inf
QBORE3D,qpoases,mid_accuracy,0.0036295469999458874,False,inf,inf,inf
QBORE3D,quadprog,default,0.43782087700128614,False,inf,inf,inf
QBORE3D,quadprog,high_accuracy,0.43322916099896247,False,inf,inf,inf
QBORE3D,quadprog,low_accuracy,0.43804412500139733,False,inf,inf,inf
QBORE3D,quadprog,mid_accuracy,0.4461228789987217,False,inf,inf,inf
QBORE3D,scs,default,0.26779569999962405,True,0.03586352206946941,0.019483913982003605,0.4721728283320772
QBORE3D,scs,high_accuracy,2.512083655999959,False,inf,inf,inf
QBORE3D,scs,low_accuracy,2.513997129000927,False,inf,inf,inf
QBORE3D,scs,mid_accuracy,2.6359258939992287,False,inf,inf,inf
QBRANDY,clarabel,default,0.011322219999783556,True,1.5946485064977949e-09,7.933209644761519e-08,1.653060462558642e-05
QBRANDY,clarabel,high_accuracy,0.013256710999485222,True,2.546231366169785e-09,5.352626977044822e-10,1.4551915228366852e-10
QBRANDY,clarabel,low_accuracy,0.012757987999066245,True,1.5946485064977949e-09,7.933209644761519e-08,1.653060462558642e-05
QBRANDY,clarabel,mid_accuracy,0.011702290999892284,True,1.0995896187496826e-08,4.610370751834125e-09,9.71209374256432e-07
QBRANDY,cvxopt,default,0.006928734999746666,False,inf,inf,inf
QBRANDY,cvxopt,high_accuracy,0.009669379000115441,False,inf,inf,inf
QBRANDY,cvxopt,low_accuracy,0.009668750000855653,False,inf,inf,inf
QBRANDY,cvxopt,mid_accuracy,0.009635622998757754,False,inf,inf,inf
QBRANDY,daqp,default,0.0005742119992646622,False,inf,inf,inf
QBRANDY,daqp,high_accuracy,0.00030918799893697724,False,inf,inf,inf
QBRANDY,daqp,low_accuracy,0.0002922330004366813,False,inf,inf,inf
QBRANDY,daqp,mid_accuracy,0.0002941679995274171,False,inf,inf,inf
QBRANDY,ecos,default,0.011451342001237208,False,inf,inf,inf
QBRANDY,ecos,high_accuracy,0.011881481001182692,False,inf,inf,inf
QBRANDY,ecos,low_accuracy,0.011912623000171152,False,inf,inf,inf
QBRANDY,ecos,mid_accuracy,0.012128320999181597,False,inf,inf,inf
QBRANDY,highs,default,0.011573413999940385,False,inf,inf,inf
QBRANDY,highs,high_accuracy,0.011372819999451167,False,inf,inf,inf
QBRANDY,highs,low_accuracy,0.012577262999911909,False,inf,inf,inf
QBRANDY,highs,mid_accuracy,0.01364112400005979,False,inf,inf,inf
QBRANDY,osqp,default,0.02358105799976329,True,2.7946964106381484,0.40598142429389483,644.9826324768801
QBRANDY,osqp,high_accuracy,0.07493217699993693,False,inf,inf,inf
QBRANDY,osqp,low_accuracy,0.0755129589997523,False,inf,inf,inf
QBRANDY,osqp,mid_accuracy,0.07461364499977208,False,inf,inf,inf
QBRANDY,piqp,default,0.19553790099962498,False,inf,inf,inf
QBRANDY,piqp,high_accuracy,0.1977857669990044,False,inf,inf,inf
QBRANDY,piqp,low_accuracy,0.015327565999541548,True,3.1881791071622502e-09,1.1009700819638969e-05,0.0009398187103215605
QBRANDY,piqp,mid_accuracy,0.24167891799879726,False,inf,inf,inf
QBRANDY,proxqp,default,0.11545619400021678,True,5.304706205240139e-09,2.484510833178355e-09,1.1187730706296861e-06
QBRANDY,proxqp,high_accuracy,0.14622813399910228,True,3.410605131648481e-13,1.7976731214730535e-12,1.382431946694851e-10
QBRANDY,proxqp,low_accuracy,0.13414243800070835,True,5.304706205240139e-09,2.484510833178355e-09,1.1187730706296861e-06
QBRANDY,proxqp,mid_accuracy,0.13507822400060832,True,1.5542715361894281e-12,1.975128394171577e-12,1.6007106751203537e-09
QBRANDY,qpalm,default,0.0517366439999023,True,0.1066937916640871,0.002025525423857033,12.460440202281461
QBRANDY,qpalm,high_accuracy,0.05718563200025528,True,5.332964546048962e-12,3.7672249446386187e-10,3.353488864377141e-08
QBRANDY,qpalm,low_accuracy,0.0540928519985755,True,0.00017957549982838827,6.430800346152739e-08,0.08578219849005109
QBRANDY,qpalm,mid_accuracy,0.05536115299946687,True,1.0162295893678674e-07,1.2833995120568358e-08,8.325292583322152e-05
QBRANDY,qpoases,default,0.11591657799908717,False,inf,inf,inf
QBRANDY,qpoases,high_accuracy,0.1550332740007434,False,inf,inf,inf
QBRANDY,qpoases,low_accuracy,0.22311544799958938,False,inf,inf,inf
QBRANDY,qpoases,mid_accuracy,0.09150479100026132,False,inf,inf,inf
QBRANDY,quadprog,default,0.27431954399980896,False,inf,inf,inf
QBRANDY,quadprog,high_accuracy,0.2732539899989206,False,inf,inf,inf
QBRANDY,quadprog,low_accuracy,0.27339219500026957,False,inf,inf,inf
QBRANDY,quadprog,mid_accuracy,0.2739572419995966,False,inf,inf,inf
QBRANDY,scs,default,0.06598746100098651,True,0.29258917965105924,0.04454720958353822,1.9000328709880705
